Title: MORB_Gale2013-2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1428.15 100.131172 0.1327440690949965 0.134470 240.738066 -1234601.808559 33.471988 -57.661291 1374.022209 122.285062 -8.824 0.000 2.953092 2.997457 1.923 0 0.000
5000.00 1423.15 100.129464 0.1134940557989283 0.114054 239.833576 -1235861.000502 33.409690 -54.689140 1346.977304 121.779204 -8.885 0.000 2.982294 2.998914 1.800 0 0.000
5000.00 1418.15 100.127724 0.0974028233254069 0.097132 238.998866 -1237015.991793 33.355581 -52.262053 1323.470700 121.338007 -8.945 0.000 3.010190 3.000929 1.682 0 0.000
5000.00 1413.15 100.126064 0.0843148808176728 0.083546 238.231405 -1238073.036387 33.309002 -50.354404 1303.203376 120.956817 -9.006 0.000 3.033644 3.003454 1.583 0 0.000
5000.00 1408.15 100.124459 0.0736711357590647 0.072650 237.519353 -1239049.076946 33.268724 -48.857943 1285.569660 120.625730 -9.067 0.000 3.051851 3.006255 1.507 0 0.000
5000.00 1403.15 100.122834 0.0649066263435045 0.063789 236.850285 -1239960.816314 33.233616 -47.663364 1270.031783 120.335282 -9.129 0.000 3.065475 3.009102 1.450 0 0.000
5000.00 1398.15 100.120926 0.0506710462949290 0.049979 236.025062 -1241082.894416 33.195582 -45.876385 1238.716220 119.847369 -9.192 0.000 3.057879 3.013894 1.487 0 0.000
5000.00 1393.15 100.118791 0.0397427072296474 0.039332 235.289050 -1242072.393508 33.167256 -44.488932 1214.099991 119.462443 -9.254 0.000 3.050109 3.017313 1.520 0 0.000
5000.00 1388.15 100.116600 0.0316737072793318 0.031412 234.630719 -1242949.208990 33.145940 -43.444007 1195.650847 119.167971 -9.318 0.000 3.045666 3.019662 1.533 0 0.000
5000.00 1383.15 100.114438 0.0254921594606084 0.025298 234.023573 -1243752.339088 33.129088 -42.626817 1181.273286 118.932788 -9.381 0.000 3.045084 3.021349 1.523 0 0.000
5000.00 1378.15 100.112356 0.0206107626629156 0.020439 233.451464 -1244505.507912 33.115160 -41.968861 1169.683715 118.737908 -9.445 0.000 3.048630 3.022626 1.489 0 0.000
5000.00 1373.15 100.110394 0.0166664630040644 0.016491 232.904321 -1245223.606102 33.103183 -41.428560 1160.073999 118.571431 -9.510 0.000 3.056327 3.023654 1.429 0 0.000
5000.00 1368.15 100.108050 0.0127304802225650 0.012599 232.345003 -1245948.929306 33.092862 -40.914138 1150.272957 118.507148 -9.575 0.000 3.056700 3.024661 1.411 0 0.000
5000.00 1363.15 100.102989 0.0060404477350172 0.006250 231.705404 -1246733.349122 33.086304 -40.176266 1133.386681 118.243093 -9.640 0.000 2.923959 3.026150 2.226 0 0.000
5000.00 1358.15 100.098937 0.0022134762291011 0.002372 231.151915 -1247415.216581 33.081328 -39.654528 1124.251569 118.084668 -9.706 0.000 2.824036 3.026324 2.961 0 0.000
5000.00 1353.15 100.095858 0.0000000000000000 0.000000 230.646625 -1248046.140611 33.076314 -39.298154 1118.936810 117.978318 -9.773 0.000 0.000000 3.026210 2.987 0 0.000
5000.00 1348.15 100.095074 0.0000000000000000 0.000000 230.198989 -1248636.967904 33.069276 -39.293909 1117.216705 117.920194 -9.840 0.000 0.000000 3.026830 2.987 0 0.000
5000.00 1343.15 100.094287 0.0000000000000000 0.000000 229.749916 -1249227.461500 33.062235 -39.289640 1115.496378 117.861761 -9.907 0.000 0.000000 3.027451 2.987 0 0.000
5000.00 1338.15 100.093498 0.0000000000000000 0.000000 229.299397 -1249817.620127 33.055192 -39.285348 1113.775823 117.803017 -9.975 0.000 0.000000 3.028072 2.987 0 0.000
5000.00 1333.15 100.092707 0.0000000000000000 0.000000 228.847421 -1250407.442507 33.048147 -39.281033 1112.055036 117.743958 -10.044 0.000 0.000000 3.028693 2.987 0 0.000
5000.00 1328.15 100.091913 0.0000000000000000 0.000000 228.393981 -1250996.927351 33.041098 -39.276695 1110.334010 117.684581 -10.113 0.000 0.000000 3.029316 2.987 0 0.000
5000.00 1323.15 100.091117 0.0000000000000000 0.000000 227.939064 -1251586.073366 33.034047 -39.272333 1108.612740 117.624883 -10.183 0.000 0.000000 3.029938 2.987 0 0.000
5000.00 1318.15 100.090319 0.0000000000000000 0.000000 227.482662 -1252174.879246 33.026993 -39.267947 1106.891220 117.564862 -10.253 0.000 0.000000 3.030561 2.987 0 0.000
5000.00 1313.15 100.089519 0.0000000000000000 0.000000 227.024764 -1252763.343680 33.019935 -39.263538 1105.169446 117.504513 -10.323 0.000 0.000000 3.031185 2.987 0 0.000
5000.00 1308.15 100.088716 0.0000000000000000 0.000000 226.565262 -1253351.592204 33.012870 -39.296750 1113.158184 117.771582 -10.394 0.000 0.000000 3.031809 2.987 0 0.000
5000.00 1303.15 100.087911 0.0000000000000000 0.000000 226.103084 -1253941.011422 33.005757 -39.292384 1111.473362 117.711802 -10.466 0.000 0.000000 3.032438 2.987 0 0.000
5000.00 1298.15 100.087104 0.0000000000000000 0.000000 225.639370 -1254530.091205 32.998640 -39.288003 1109.789635 117.651730 -10.538 0.000 0.000000 3.033068 2.987 0 0.000
5000.00 1293.15 100.086295 0.0000000000000000 0.000000 225.174109 -1255118.830412 32.991519 -39.283607 1108.107153 117.591368 -10.611 0.000 0.000000 3.033698 2.987 0 0.000
5000.00 1288.15 100.085484 0.0000000000000000 0.000000 224.707289 -1255707.227913 32.984394 -39.279198 1106.426076 117.530718 -10.684 0.000 0.000000 3.034328 2.987 0 0.000
5000.00 1283.15 100.084670 0.0000000000000000 0.000000 224.238900 -1256295.282593 32.977265 -39.274775 1104.746573 117.469782 -10.758 0.000 0.000000 3.034960 2.987 0 0.000
5000.00 1278.15 100.083854 0.0000000000000000 0.000000 223.768930 -1256882.993347 32.970130 -39.270340 1103.068823 117.408562 -10.833 0.000 0.000000 3.035592 2.987 0 0.000
5000.00 1273.15 100.083036 0.0000000000000000 0.000000 223.297368 -1257470.359086 32.962991 -39.265894 1101.393020 117.347062 -10.908 0.000 0.000000 3.036224 2.987 0 0.000
5000.00 1268.15 100.082216 0.0000000000000000 0.000000 222.824200 -1258057.378732 32.955847 -39.261438 1099.719369 117.285283 -10.984 0.000 0.000000 3.036858 2.987 0 0.000
5000.00 1263.15 100.081393 0.0000000000000000 0.000000 222.349417 -1258644.051225 32.948697 -39.256973 1098.048089 117.223230 -11.060 0.000 0.000000 3.037492 2.987 0 0.000
5000.00 1258.15 100.080568 0.0000000000000000 0.000000 221.873004 -1259230.375519 32.941542 -39.252499 1096.379414 117.160906 -11.137 0.000 0.000000 3.038126 2.987 0 0.000
5000.00 1253.15 100.079741 0.0000000000000000 0.000000 221.394950 -1259816.350584 32.934380 -39.248020 1094.713598 117.098316 -11.214 0.000 0.000000 3.038762 2.987 0 0.000
5000.00 1248.15 100.078911 0.0000000000000000 0.000000 220.915242 -1260401.975409 32.927211 -39.243535 1093.050911 117.035464 -11.293 0.000 0.000000 3.039398 2.987 0 0.000
5000.00 1243.15 100.078079 0.0000000000000000 0.000000 220.433866 -1260987.248999 32.920035 -39.239046 1091.391644 116.972356 -11.371 0.000 0.000000 3.040036 2.987 0 0.000
5000.00 1238.15 100.077216 0.0000000000000000 0.000000 219.950390 -1261572.207089 32.912778 -39.234587 1089.738703 116.908985 -11.451 0.000 0.000000 3.040680 2.987 0 0.000
5000.00 1233.15 100.075188 0.0000000000000000 0.000000 219.447674 -1262158.453342 32.902413 -39.231472 1088.198045 116.844815 -11.531 0.000 0.000000 3.041576 2.987 0 0.000
5000.00 1228.15 100.073183 0.0000000000000000 0.000000 218.943405 -1262744.549997 32.892100 -39.228424 1086.661058 116.780442 -11.611 0.000 0.000000 3.042469 2.987 0 0.000
5000.00 1223.15 100.071204 0.0000000000000000 0.000000 218.437579 -1263330.497597 32.881842 -39.225448 1085.128077 116.715874 -11.693 0.000 0.000000 3.043358 2.987 0 0.000
5000.00 1218.15 100.069251 0.0000000000000000 0.000000 217.930189 -1263916.296541 32.871640 -39.222550 1083.599476 116.651121 -11.775 0.000 0.000000 3.044243 2.987 0 0.000
5000.00 1213.15 100.067324 0.0000000000000000 0.000000 217.421228 -1264501.947085 32.861497 -39.219733 1082.075665 116.586193 -11.857 0.000 0.000000 3.045124 2.987 0 0.000
5000.00 1208.15 100.065424 0.0000000000000000 0.000000 216.910690 -1265087.449348 32.851413 -39.217003 1080.557098 116.521102 -11.941 0.000 0.000000 3.046001 2.987 0 0.000
5000.00 1203.15 100.063552 0.0000000000000000 0.000000 216.398568 -1265672.803317 32.841392 -39.214365 1079.044278 116.455860 -12.025 0.000 0.000000 3.046873 2.987 0 0.000
5000.00 1198.15 100.061707 0.0000000000000000 0.000000 215.884855 -1266258.008857 32.831434 -39.211822 1077.537758 116.390484 -12.110 0.000 0.000000 3.047741 2.987 0 0.000
5000.00 1193.15 100.059890 0.0000000000000000 0.000000 215.369544 -1266843.065715 32.821541 -39.209381 1076.038153 116.324988 -12.195 0.000 0.000000 3.048604 2.987 0 0.000
5000.00 1188.15 100.058102 0.0000000000000000 0.000000 214.852625 -1267427.973536 32.811716 -39.207046 1074.546140 116.259391 -12.281 0.000 0.000000 3.049463 2.987 0 0.000
5000.00 1183.15 100.056342 0.0000000000000000 0.000000 214.334091 -1268012.731869 32.801958 -39.204822 1073.062471 116.193715 -12.368 0.000 0.000000 3.050316 2.987 0 0.000
5000.00 1178.15 100.054613 0.0000000000000000 0.000000 213.813933 -1268597.340185 32.792270 -39.202715 1071.587979 116.127982 -12.456 0.000 0.000000 3.051165 2.987 0 0.000
5000.00 1173.15 100.052912 0.0000000000000000 0.000000 213.292140 -1269181.797890 32.782654 -39.200730 1070.123587 116.062218 -12.544 0.000 0.000000 3.052008 2.987 0 0.000
5000.00 1168.15 100.051242 0.0000000000000000 0.000000 212.768704 -1269766.104345 32.773110 -39.198872 1068.670320 115.996453 -12.634 0.000 0.000000 3.052846 2.987 0 0.000
5000.00 1163.15 100.049601 0.0000000000000000 0.000000 212.243614 -1270350.258885 32.763639 -39.197147 1067.229319 115.930720 -12.724 0.000 0.000000 3.053678 2.987 0 0.000
5000.00 1158.15 100.047992 0.0000000000000000 0.000000 211.716858 -1270934.260843 32.754243 -39.195562 1065.801854 115.865055 -12.814 0.000 0.000000 3.054505 2.987 0 0.000
5000.00 1153.15 100.046475 0.0037134091751999 0.003892 211.118662 -1271610.567704 32.754930 -39.198064 1064.838750 116.016087 -12.906 0.000 2.914265 3.054942 -2.543 0 0.000
5000.00 1148.15 100.044923 0.0037111757191235 0.003891 210.587547 -1272195.341156 32.745704 -39.196632 1063.436771 115.951755 -12.998 0.000 2.914162 3.055758 -2.545 0 0.000
5000.00 1143.15 100.043402 0.0037089804677471 0.003890 210.054723 -1272779.965579 32.736556 -39.195363 1062.053192 115.887630 -13.091 0.000 2.914059 3.056569 -2.546 0 0.000
5000.00 1138.15 100.041825 0.0037052032120656 0.003891 209.462838 -1273428.386219 32.698965 -39.125125 1059.533620 115.808667 -13.185 0.000 2.913581 3.060050 -2.549 0 0.000
5000.00 1133.15 100.041107 0.0037018114518520 0.003889 208.939708 -1274010.310028 32.692454 -39.122738 1058.162426 115.745999 -13.280 0.000 2.913112 3.060641 -2.551 0 0.000
5000.00 1128.15 100.040396 0.0036985244059887 0.003886 208.414633 -1274591.956515 32.685950 -39.120413 1056.816597 115.683707 -13.375 0.000 2.912656 3.061232 -2.553 0 0.000
5000.00 1123.15 100.039693 0.0036953375968869 0.003884 207.887592 -1275173.328313 32.679451 -39.118157 1055.498910 115.621877 -13.472 0.000 2.912213 3.061823 -2.555 0 0.000
5000.00 1118.15 100.038997 0.0036922468431780 0.003883 207.358565 -1275754.428502 32.672957 -39.115977 1054.212507 115.560609 -13.569 0.000 2.911782 3.062413 -2.557 0 0.000
5000.00 1113.15 100.038309 0.0036892482350724 0.003881 206.827530 -1276335.260679 32.666469 -39.113883 1052.960951 115.500018 -13.667 0.000 2.911363 3.063004 -2.559 0 0.000
5000.00 1108.15 100.037628 0.0036863381132941 0.003879 206.294465 -1276915.829032 32.659985 -39.111883 1051.748296 115.440233 -13.766 0.000 2.910956 3.063595 -2.560 0 0.000
5000.00 1103.15 100.036955 0.0036835130490859 0.003877 205.759348 -1277496.138432 32.653504 -39.109990 1050.579169 115.381404 -13.866 0.000 2.910559 3.064186 -2.562 0 0.000
5000.00 1098.15 100.036289 0.0036807698265391 0.003876 205.222152 -1278076.194537 32.647027 -39.108217 1049.458865 115.323703 -13.967 0.000 2.910173 3.064777 -2.564 0 0.000
5000.00 1093.15 100.035631 0.0036781054272909 0.003874 204.682854 -1278656.003914 32.640553 -39.106579 1048.393471 115.267328 -14.069 0.000 2.909797 3.065368 -2.565 0 0.000
5000.00 1088.15 100.034981 0.0036755170140001 0.003872 204.141426 -1279235.574184 32.634081 -39.105097 1047.389999 115.212511 -14.172 0.000 2.909430 3.065959 -2.567 0 0.000
5000.00 1083.15 100.034337 0.0036730019215809 0.003871 203.597841 -1279814.914190 32.627610 -39.103790 1046.456567 115.159516 -14.276 0.000 2.909073 3.066551 -2.568 0 0.000
5000.00 1078.15 100.033702 0.0036705576393563 0.003870 203.052067 -1280394.034203 32.621139 -39.102684 1045.602601 115.108657 -14.380 0.000 2.908725 3.067143 -2.570 0 0.000
5000.00 1073.15 100.033073 0.0036681818061952 0.003868 202.504073 -1280972.946159 32.614669 -39.101811 1044.839096 115.060297 -14.486 0.000 2.908386 3.067736 -2.571 0 0.000
5000.00 1068.15 100.032453 0.0036658721972638 0.003867 201.953825 -1281551.663951 32.608198 -39.101203 1044.178924 115.014863 -14.592 0.000 2.908055 3.068329 -2.573 0 0.000
5000.00 1063.15 100.031839 0.0036636267159153 0.003866 201.401286 -1282130.203773 32.601724 -39.100904 1043.637220 114.972860 -14.700 0.000 2.907733 3.068922 -2.574 0 0.000
5000.00 1058.15 100.031233 0.0036614433859116 0.003865 200.846415 -1282708.584540 32.595248 -39.100963 1043.231854 114.934884 -14.809 0.000 2.907418 3.069517 -2.575 0 0.000
5000.00 1053.15 100.030634 0.0036593203422528 0.003864 200.289170 -1283286.828394 32.588768 -39.101439 1042.984005 114.901643 -14.918 0.000 2.907111 3.070112 -2.577 0 0.000
5000.00 1048.15 100.030042 0.0036572558275227 0.003863 199.729501 -1283864.961316 32.582283 -39.102402 1042.918879 114.873983 -15.029 0.000 2.906811 3.070708 -2.578 0 0.000
5000.00 1043.15 100.029458 0.0036552481839589 0.003862 199.167356 -1284443.013877 32.575791 -39.103936 1043.066575 114.852912 -15.141 0.000 2.906519 3.071305 -2.579 0 0.000
5000.00 1038.15 100.028880 0.0036532958460991 0.003861 198.602675 -1285021.022145 32.569292 -39.106142 1043.463135 114.839643 -15.254 0.000 2.906233 3.071903 -2.580 0 0.000
5000.00 1033.15 100.028310 0.0036513973405881 0.003860 198.035393 -1285599.028786 32.562783 -39.109142 1044.151799 114.835630 -15.368 0.000 2.905955 3.072503 -2.581 0 0.000
5000.00 1028.15 100.027747 0.0036495512736366 0.003859 197.465434 -1286177.084396 32.556262 -39.113079 1045.184440 114.842621 -15.483 0.000 2.905682 3.073104 -2.582 0 0.000
5000.00 1023.15 100.027191 0.0036477563338847 0.003858 196.892711 -1286755.249082 32.549728 -39.118127 1046.623133 114.862710 -15.599 0.000 2.905417 3.073707 -2.583 0 0.000
5000.00 1018.15 100.026642 0.0036460112848032 0.003857 196.317128 -1287333.594312 32.543177 -39.124493 1048.541646 114.898385 -15.716 0.000 2.905157 3.074312 -2.584 0 0.000
5000.00 1013.15 100.026101 0.0036443149615464 0.003857 195.738572 -1287912.204979 32.536608 -39.132414 1051.026440 114.952569 -15.835 0.000 2.904904 3.074919 -2.585 0 0.000
