Title: MORB_Gale2013-1

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.154598 1.0000000000000000 1.000000 275.251827 -1178061.940399 36.275308 -178.539833 2509.805701 149.618319 -7.247 0.000 2.760958 0.000000 1.913 0 0.000
5000.00 1568.15 100.154760 1.0000000000000000 1.000000 274.775891 -1178812.354871 36.262894 -178.591212 2509.872876 149.619154 -7.296 0.000 2.761908 0.000000 1.933 0 0.000
5000.00 1563.15 100.154929 1.0000000000000000 1.000000 274.298442 -1179562.861073 36.250484 -178.642757 2509.942458 149.620019 -7.346 0.000 2.762858 0.000000 1.952 0 0.000
5000.00 1558.15 100.155104 1.0000000000000000 1.000000 273.819470 -1180313.460678 36.238078 -178.694474 2510.014484 149.620915 -7.396 0.000 2.763808 0.000000 1.972 0 0.000
5000.00 1553.15 100.155284 1.0000000000000000 1.000000 273.338963 -1181064.155393 36.225676 -178.746368 2510.088989 149.621842 -7.447 0.000 2.764760 0.000000 1.992 0 0.000
5000.00 1548.15 100.155471 1.0000000000000000 1.000000 272.856913 -1181814.946963 36.213278 -178.798444 2510.166010 149.622800 -7.498 0.000 2.765711 0.000000 2.012 0 0.000
5000.00 1543.15 100.155664 1.0000000000000000 1.000000 272.373310 -1182565.837166 36.200885 -178.850708 2510.245586 149.623789 -7.549 0.000 2.766663 0.000000 2.032 0 0.000
5000.00 1538.15 100.155854 0.9973821492048978 0.997753 271.811919 -1183433.923070 36.175854 -178.625779 2507.678312 149.525686 -7.600 0.000 2.767554 3.225334 2.054 0 0.000
5000.00 1533.15 100.156063 0.9659231310156768 0.970656 270.412618 -1185586.463339 36.011720 -175.342935 2475.546691 148.336926 -7.652 0.000 2.767647 3.229756 2.097 0 0.000
5000.00 1528.15 100.156481 0.9358377214317203 0.944583 269.058011 -1187667.391852 35.854558 -172.201139 2444.123346 147.202742 -7.704 0.000 2.767548 3.234236 2.140 0 0.000
5000.00 1523.15 100.157099 0.9070027961136360 0.919452 267.744396 -1189682.626477 35.703781 -169.186389 2413.304354 146.118424 -7.757 0.000 2.767243 3.238772 2.184 0 0.000
5000.00 1518.15 100.157699 0.8701869054273672 0.885865 266.256672 -1191955.289052 35.542822 -164.849399 2370.335901 144.817837 -7.810 0.000 2.768073 3.205026 2.222 0 0.000
5000.00 1513.15 100.157410 0.8006866624122117 0.818048 264.040901 -1195308.401366 35.331445 -155.172276 2280.851993 142.609687 -7.863 0.000 2.774631 3.105291 2.228 0 0.000
5000.00 1508.15 100.156942 0.7356361843639702 0.753751 261.967600 -1198431.983926 35.136132 -145.945761 2196.495245 140.568458 -7.917 0.000 2.782035 3.060229 2.228 0 0.000
5000.00 1503.15 100.156353 0.6745233347334557 0.692632 260.018368 -1201356.235202 34.954795 -137.122158 2116.741788 138.674349 -7.970 0.000 2.790397 3.034124 2.223 0 0.000
5000.00 1498.15 100.155706 0.6172021830780384 0.634696 258.183285 -1204098.421977 34.786259 -128.708800 2041.542073 136.918404 -8.025 0.000 2.799816 3.017056 2.212 0 0.000
5000.00 1493.15 100.155060 0.5636732466264113 0.580079 256.456127 -1206670.058842 34.629728 -120.735157 1971.020229 135.295890 -8.079 0.000 2.810376 3.005160 2.193 0 0.000
5000.00 1488.15 100.154462 0.5138999556787296 0.528863 254.830657 -1209082.363759 34.484397 -113.223194 1905.218531 133.801169 -8.134 0.000 2.822171 2.996580 2.167 0 0.000
5000.00 1483.15 100.153944 0.4677339775683173 0.481001 253.299202 -1211348.317965 34.349326 -106.174072 1843.994969 132.425853 -8.190 0.000 2.835324 2.990282 2.133 0 0.000
5000.00 1478.15 100.153524 0.4249283212919507 0.436325 251.854610 -1213479.775516 34.223490 -99.569249 1787.046901 129.803082 -8.245 0.000 2.850016 2.985625 2.090 0 0.000
5000.00 1473.15 100.153326 0.3844287215296744 0.393830 250.465456 -1215526.191925 34.104693 -93.259779 1732.641746 128.772576 -8.302 0.000 2.866545 2.982187 2.038 0 0.000
5000.00 1468.15 100.153315 0.3465850268977224 0.353933 249.136455 -1217480.565490 33.992813 -87.320623 1681.432038 127.815223 -8.358 0.000 2.885139 2.979819 1.974 0 0.000
5000.00 1463.15 100.153451 0.3113179424729966 0.316594 247.866454 -1219344.475205 33.887319 -81.749915 1633.386474 126.927056 -8.415 0.000 2.906236 2.978300 1.898 0 0.000
5000.00 1458.15 100.153739 0.2783376146217514 0.281549 246.647824 -1221129.720099 33.787466 -76.511323 1588.066667 126.098817 -8.472 0.000 2.930420 2.977476 1.807 0 0.000
5000.00 1453.15 100.154199 0.2474900248052401 0.248684 245.475962 -1222843.877192 33.692777 -71.592634 1545.195775 125.324080 -8.530 0.000 2.958305 2.977294 1.699 0 0.000
5000.00 1448.15 100.154894 0.2188384372069223 0.218135 244.351189 -1224488.074912 33.603120 -67.024674 1504.733332 124.600179 -8.588 0.000 2.990138 2.977841 1.575 0 0.000
5000.00 1443.15 100.155961 0.1927292307092614 0.190380 243.280710 -1226054.783595 33.518764 -62.897659 1466.928942 123.928920 -8.646 0.000 3.024922 2.979388 1.439 0 0.000
5000.00 1438.15 100.157568 0.1695695527697175 0.165979 242.274358 -1227533.391257 33.440033 -59.316625 1432.082905 123.313188 -8.705 0.000 3.059931 2.982245 1.305 0 0.000
5000.00 1433.15 100.159794 0.1489468051117489 0.144590 241.325780 -1228935.022835 33.365070 -56.263373 1399.670774 122.737936 -8.765 0.000 3.092380 2.986648 1.187 0 0.000
5000.00 1428.15 100.162606 0.1299002960154874 0.125216 240.416066 -1230286.727794 33.291099 -53.608614 1368.131801 122.161611 -8.824 0.000 3.121237 2.992580 1.094 0 0.000
5000.00 1423.15 100.165867 0.1126129537027810 0.107916 239.546786 -1231584.150539 33.220486 -51.298871 1337.994685 121.616794 -8.885 0.000 3.146404 2.999310 1.017 0 0.000
5000.00 1418.15 100.169392 0.0967782986010414 0.092286 238.711501 -1232833.586687 33.153227 -49.258373 1309.158650 121.101370 -8.945 0.000 3.168494 3.006453 0.951 0 0.000
5000.00 1413.15 100.172975 0.0824258118771779 0.078268 237.911854 -1234029.345093 33.090234 -47.461501 1282.080090 120.621660 -9.006 0.000 3.188093 3.013611 0.893 0 0.000
5000.00 1408.15 100.176400 0.0697808043699840 0.066015 237.154324 -1235158.853249 33.032896 -45.912965 1257.530964 120.188462 -9.067 0.000 3.205644 3.020396 0.840 0 0.000
5000.00 1403.15 100.179495 0.0590347040856337 0.055661 236.444371 -1236211.766126 32.982293 -44.618484 1236.154933 119.810247 -9.129 0.000 3.221466 3.026521 0.789 0 0.000
5000.00 1398.15 100.179110 0.0346963176558958 0.032636 235.353290 -1237733.005853 32.909720 -42.050086 1189.631427 118.994593 -9.192 0.000 3.236191 3.037576 0.759 0 0.000
5000.00 1393.15 100.172928 0.0000000000000000 0.000000 234.157189 -1239319.506746 33.002534 -38.735094 1108.033264 117.954415 -9.254 0.000 0.000000 3.035310 0.776 0 0.000
5000.00 1388.15 100.172374 0.0000000000000000 0.000000 233.719891 -1239917.824911 32.993300 -38.727656 1106.540625 117.898785 -9.318 0.000 0.000000 3.036143 0.776 0 0.000
5000.00 1383.15 100.171813 0.0000000000000000 0.000000 233.281070 -1240515.984956 32.983961 -38.720062 1105.056551 117.842820 -9.381 0.000 0.000000 3.036986 0.776 0 0.000
5000.00 1378.15 100.171248 0.0000000000000000 0.000000 232.840706 -1241113.987014 32.974512 -38.712306 1103.581455 117.786515 -9.445 0.000 0.000000 3.037839 0.776 0 0.000
5000.00 1373.15 100.170675 0.0000000000000000 0.000000 232.398780 -1241711.830356 32.964948 -38.704381 1102.115759 117.729868 -9.510 0.000 0.000000 3.038703 0.776 0 0.000
5000.00 1368.15 100.170095 0.0000000000000000 0.000000 231.943242 -1242326.027345 32.955263 -38.696280 1100.659889 117.801866 -9.575 0.000 0.000000 3.039578 0.776 0 0.000
5000.00 1363.15 100.169508 0.0000000000000000 0.000000 231.497659 -1242924.188074 32.945452 -38.687995 1099.214278 117.743192 -9.640 0.000 0.000000 3.040465 0.776 0 0.000
5000.00 1358.15 100.168910 0.0000000000000000 0.000000 231.050453 -1243522.173574 32.935508 -38.679521 1097.779353 117.684171 -9.706 0.000 0.000000 3.041365 0.776 0 0.000
5000.00 1353.15 100.168302 0.0000000000000000 0.000000 230.601603 -1244119.976895 32.925427 -38.670848 1096.355530 117.624798 -9.773 0.000 0.000000 3.042278 0.776 0 0.000
5000.00 1348.15 100.167683 0.0000000000000000 0.000000 230.151085 -1244717.588520 32.915202 -38.661971 1094.943204 117.565069 -9.840 0.000 0.000000 3.043204 0.776 0 0.000
5000.00 1343.15 100.167050 0.0000000000000000 0.000000 229.698876 -1245314.995825 32.904828 -38.652883 1093.542738 117.504979 -9.907 0.000 0.000000 3.044144 0.776 0 0.000
5000.00 1338.15 100.166401 0.0000000000000000 0.000000 229.244953 -1245912.182456 32.894301 -38.643576 1092.154446 117.444523 -9.975 0.000 0.000000 3.045099 0.776 0 0.000
5000.00 1333.15 100.165735 0.0000000000000000 0.000000 228.789293 -1246509.127636 32.883616 -38.634045 1090.778578 117.383698 -10.044 0.000 0.000000 3.046068 0.776 0 0.000
5000.00 1328.15 100.164959 0.0000000000000000 0.000000 228.327942 -1247109.424902 32.871288 -38.622397 1089.538211 117.321886 -10.113 0.000 0.000000 3.047187 0.776 0 0.000
5000.00 1323.15 100.163832 0.0000000000000000 0.000000 227.852761 -1247719.649882 32.854382 -38.604800 1088.672931 117.257865 -10.183 0.000 0.000000 3.048721 0.776 0 0.000
5000.00 1318.15 100.162623 0.0000000000000000 0.000000 227.376457 -1248327.558659 32.837766 -38.587406 1087.776283 117.193630 -10.253 0.000 0.000000 3.050226 0.776 0 0.000
5000.00 1313.15 100.161331 0.0000000000000000 0.000000 226.899022 -1248933.156918 32.821442 -38.570219 1086.848111 117.129171 -10.323 0.000 0.000000 3.051704 0.776 0 0.000
5000.00 1308.15 100.159958 0.0000000000000000 0.000000 226.420355 -1249536.578082 32.805406 -38.589943 1095.355888 117.384013 -10.394 0.000 0.000000 3.053154 0.776 0 0.000
5000.00 1303.15 100.158504 0.0000000000000000 0.000000 225.939413 -1250139.187607 32.789618 -38.573240 1094.393816 117.320026 -10.466 0.000 0.000000 3.054580 0.776 0 0.000
5000.00 1298.15 100.156970 0.0000000000000000 0.000000 225.457309 -1250739.531263 32.774123 -38.556765 1093.401694 117.255826 -10.538 0.000 0.000000 3.055977 0.776 0 0.000
5000.00 1293.15 100.155357 0.0000000000000000 0.000000 224.974033 -1251337.631371 32.758919 -38.540519 1092.379904 117.191408 -10.611 0.000 0.000000 3.057346 0.776 0 0.000
5000.00 1288.15 100.153666 0.0000000000000000 0.000000 224.489572 -1251933.514190 32.744003 -38.524508 1091.328925 117.126765 -10.684 0.000 0.000000 3.058687 0.776 0 0.000
5000.00 1283.15 100.151899 0.0000000000000000 0.000000 224.003914 -1252527.209820 32.729373 -38.508733 1090.249330 117.061893 -10.758 0.000 0.000000 3.060001 0.776 0 0.000
5000.00 1278.15 100.150056 0.0000000000000000 0.000000 223.517044 -1253118.752067 32.715024 -38.493197 1089.141780 116.996787 -10.833 0.000 0.000000 3.061286 0.776 0 0.000
5000.00 1273.15 100.148140 0.0000000000000000 0.000000 223.028946 -1253708.178279 32.700954 -38.477902 1088.007024 116.931442 -10.908 0.000 0.000000 3.062545 0.776 0 0.000
5000.00 1268.15 100.146152 0.0000000000000000 0.000000 222.539606 -1254295.529145 32.687156 -38.462850 1086.845893 116.865855 -10.984 0.000 0.000000 3.063777 0.776 0 0.000
5000.00 1263.15 100.144095 0.0000000000000000 0.000000 222.049004 -1254880.848462 32.673625 -38.448040 1085.659293 116.800023 -11.060 0.000 0.000000 3.064983 0.776 0 0.000
