Title: MORB_Gale2013-4

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.139856 1.0000000000000000 1.000000 276.056142 -1191280.172019 36.616890 -183.287700 2495.891394 150.057606 -7.247 0.000 2.734800 0.000000 2.026 0 0.000
5000.00 1568.15 100.140003 1.0000000000000000 1.000000 275.578768 -1192032.559179 36.604532 -183.359582 2495.952055 150.058361 -7.296 0.000 2.735727 0.000000 2.046 0 0.000
5000.00 1563.15 100.140155 1.0000000000000000 1.000000 275.099875 -1192785.029224 36.592178 -183.431615 2496.014891 150.059142 -7.346 0.000 2.736655 0.000000 2.066 0 0.000
5000.00 1558.15 100.140313 1.0000000000000000 1.000000 274.619453 -1193537.583665 36.579828 -183.503803 2496.079932 150.059951 -7.396 0.000 2.737583 0.000000 2.086 0 0.000
5000.00 1553.15 100.140476 1.0000000000000000 1.000000 274.137492 -1194290.224043 36.567482 -183.576150 2496.147213 150.060788 -7.447 0.000 2.738512 0.000000 2.107 0 0.000
5000.00 1548.15 100.140645 1.0000000000000000 1.000000 273.653981 -1195042.951934 36.555139 -183.648662 2496.216765 150.061653 -7.498 0.000 2.739441 0.000000 2.127 0 0.000
5000.00 1543.15 100.140819 1.0000000000000000 1.000000 273.168912 -1195795.768946 36.542801 -183.721344 2496.288623 150.062546 -7.549 0.000 2.740371 0.000000 2.148 0 0.000
5000.00 1538.15 100.140744 0.9836059320986463 0.986017 272.216047 -1197261.795847 36.451942 -182.034014 2479.545519 149.445227 -7.600 0.000 2.740481 3.220933 2.183 0 0.000
5000.00 1533.15 100.140609 0.9536913819279225 0.960384 270.877980 -1199314.078854 36.296335 -178.898745 2448.573653 148.318896 -7.652 0.000 2.739748 3.225036 2.231 0 0.000
5000.00 1528.15 100.140671 0.9250857659399084 0.935731 269.578356 -1201304.400164 36.147121 -175.904785 2418.430698 147.243453 -7.704 0.000 2.738848 3.229215 2.279 0 0.000
5000.00 1523.15 100.140913 0.8976995549870478 0.912002 268.315605 -1203235.222044 36.003940 -173.039630 2389.005774 146.215741 -7.757 0.000 2.737768 3.233457 2.329 0 0.000
5000.00 1518.15 100.141321 0.8714441772095638 0.889140 267.087658 -1205109.811107 35.866404 -170.291938 2360.206246 145.232498 -7.810 0.000 2.736496 3.237752 2.380 0 0.000
5000.00 1513.15 100.141027 0.8147879052467424 0.835038 265.184412 -1207988.387893 35.677406 -162.611335 2288.676722 143.399886 -7.863 0.000 2.738780 3.151406 2.410 0 0.000
5000.00 1508.15 100.140031 0.7410302517390763 0.762464 262.935666 -1211367.488746 35.465433 -151.933411 2192.622980 141.123385 -7.917 0.000 2.744222 3.078373 2.421 0 0.000
5000.00 1503.15 100.138940 0.6723346714054822 0.693982 260.838363 -1214505.624786 35.270743 -141.796485 2102.738984 139.032414 -7.970 0.000 2.750590 3.039986 2.425 0 0.000
5000.00 1498.15 100.137861 0.6092782204138757 0.630397 258.894904 -1217402.673288 35.093167 -132.340394 2020.037507 137.135598 -8.025 0.000 2.757892 3.016532 2.422 0 0.000
5000.00 1493.15 100.136886 0.5515635178637085 0.571608 257.089352 -1220085.608044 34.931127 -123.559927 1944.156015 135.416883 -8.079 0.000 2.766170 3.000826 2.413 0 0.000
5000.00 1488.15 100.136104 0.4986696430073470 0.517257 255.401124 -1222588.140403 34.782660 -115.411462 1874.345799 133.854177 -8.134 0.000 2.775456 2.989757 2.397 0 0.000
5000.00 1483.15 100.135481 0.4507076001534863 0.467609 253.831584 -1224908.763677 34.646395 -107.954121 1811.004920 132.445303 -8.190 0.000 2.785751 2.981965 2.373 0 0.000
5000.00 1478.15 100.135011 0.4068873738854548 0.421952 252.362903 -1227074.978126 34.520304 -101.081951 1753.012655 129.705213 -8.245 0.000 2.797195 2.976353 2.342 0 0.000
5000.00 1473.15 100.134691 0.3665592318093447 0.379691 250.979468 -1229110.732560 34.402752 -94.706581 1699.445831 128.698313 -8.302 0.000 2.809991 2.972278 2.303 0 0.000
5000.00 1468.15 100.134513 0.3292066828182454 0.340349 249.665024 -1231040.682829 34.292461 -88.757407 1649.567647 127.771171 -8.358 0.000 2.824418 2.969339 2.254 0 0.000
5000.00 1463.15 100.134471 0.2944043385213908 0.303526 248.409030 -1232880.816371 34.188410 -83.175303 1602.773688 126.911575 -8.415 0.000 2.840878 2.967262 2.193 0 0.000
5000.00 1458.15 100.134549 0.2617891141128602 0.268873 247.202476 -1234644.629625 34.089775 -77.908108 1558.558290 126.109435 -8.472 0.000 2.859983 2.965840 2.117 0 0.000
5000.00 1453.15 100.134726 0.2310412318902494 0.236074 246.037388 -1236343.820155 33.995889 -72.907453 1516.496266 125.356331 -8.530 0.000 2.882704 2.964899 2.021 0 0.000
5000.00 1448.15 100.134969 0.2018758283397851 0.204835 244.906496 -1237988.755177 33.906228 -68.127636 1476.237479 124.645230 -8.588 0.000 2.910632 2.964280 1.899 0 0.000
5000.00 1443.15 100.135230 0.1734426581658491 0.174316 243.791471 -1239605.400578 33.817884 -63.480694 1436.741605 123.940807 -8.646 0.000 2.946186 2.964144 1.746 0 0.000
5000.00 1438.15 100.135628 0.1463330950664271 0.145247 242.703151 -1241180.482518 33.731835 -59.092487 1398.468752 123.252003 -8.705 0.000 2.990769 2.964809 1.560 0 0.000
5000.00 1433.15 100.136518 0.1227579212006985 0.120209 241.688742 -1242652.794838 33.652888 -55.367801 1363.750824 122.634142 -8.765 0.000 3.038672 2.966948 1.365 0 0.000
5000.00 1428.15 100.138069 0.1034475453564792 0.100153 240.768777 -1243996.660663 33.582044 -52.482782 1332.942607 122.083068 -8.824 0.000 3.079980 2.970976 1.207 0 0.000
5000.00 1423.15 100.140030 0.0873641701358607 0.083854 239.922881 -1245237.602555 33.517863 -50.224477 1305.197916 121.588563 -8.885 0.000 3.112739 2.976213 1.087 0 0.000
5000.00 1418.15 100.142089 0.0735767273569109 0.070151 239.131037 -1246399.217364 33.459397 -48.383187 1279.866195 121.140076 -8.945 0.000 3.139110 2.981916 0.994 0 0.000
5000.00 1413.15 100.144000 0.0617487189362144 0.058559 238.386495 -1247487.245105 33.406865 -46.860018 1257.039795 120.738040 -9.006 0.000 3.161019 2.987549 0.916 0 0.000
5000.00 1408.15 100.145598 0.0518180201489192 0.048920 237.688823 -1248499.841738 33.360839 -45.613282 1237.086195 120.386708 -9.067 0.000 3.179715 2.992744 0.847 0 0.000
5000.00 1403.15 100.146807 0.0437065283555182 0.041101 237.036808 -1249437.863804 33.321449 -44.612524 1220.183555 120.087224 -9.129 0.000 3.196006 2.997309 0.783 0 0.000
5000.00 1398.15 100.144156 0.0286432030540389 0.026876 236.177813 -1250594.044239 33.274888 -42.985478 1189.983236 119.555053 -9.192 0.000 3.207538 3.004135 0.744 0 0.000
5000.00 1393.15 100.142283 0.0160825889150956 0.015253 235.520741 -1251489.198032 33.354399 -41.908379 1155.643933 119.170222 -9.254 0.000 3.165602 2.999843 0.799 0 0.000
5000.00 1388.15 100.137915 0.0110575259263587 0.010483 234.931790 -1252231.027192 33.336198 -41.346683 1143.636488 118.949645 -9.318 0.000 3.168583 3.002134 0.781 0 0.000
5000.00 1383.15 100.134784 0.0000000000000000 0.000000 234.173451 -1253227.891310 33.303385 -40.068571 1119.710434 118.516915 -9.381 0.000 0.000000 3.006745 0.797 0 0.000
5000.00 1378.15 100.134125 0.0000000000000000 0.000000 233.730523 -1253827.781430 33.293645 -40.060213 1118.246728 118.460201 -9.445 0.000 0.000000 3.007605 0.797 0 0.000
5000.00 1373.15 100.133438 0.0000000000000000 0.000000 233.285973 -1254427.211303 33.283788 -40.051699 1116.787954 118.403131 -9.510 0.000 0.000000 3.008475 0.797 0 0.000
5000.00 1368.15 100.132721 0.0000000000000000 0.000000 232.826720 -1255044.083721 33.273803 -40.043018 1115.334513 118.485628 -9.575 0.000 0.000000 3.009356 0.797 0 0.000
5000.00 1363.15 100.131971 0.0000000000000000 0.000000 232.378316 -1255643.253588 33.263676 -40.034156 1113.886896 118.426384 -9.640 0.000 0.000000 3.010250 0.797 0 0.000
5000.00 1358.15 100.131186 0.0000000000000000 0.000000 231.928185 -1256241.919414 33.253390 -40.025096 1112.445701 118.366770 -9.706 0.000 0.000000 3.011157 0.797 0 0.000
5000.00 1353.15 100.130362 0.0000000000000000 0.000000 231.476279 -1256840.067959 33.242927 -40.015819 1111.011670 118.306776 -9.773 0.000 0.000000 3.012080 0.797 0 0.000
5000.00 1348.15 100.129495 0.0000000000000000 0.000000 231.022539 -1257437.685440 33.232260 -40.006299 1109.585738 118.246389 -9.840 0.000 0.000000 3.013021 0.797 0 0.000
5000.00 1343.15 100.128580 0.0000000000000000 0.000000 230.566897 -1258034.757573 33.221359 -39.996505 1108.169102 118.185595 -9.907 0.000 0.000000 3.013982 0.797 0 0.000
