Title: MORB_Gale2013-2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.148453 1.0000000000000000 1.000000 275.324754 -1183215.479935 36.469187 -181.310746 2477.023815 149.655983 -7.247 0.000 2.746111 0.000000 2.010 0 0.000
5000.00 1568.15 100.148609 1.0000000000000000 1.000000 274.848680 -1183965.996277 36.456931 -181.380284 2477.088373 149.656786 -7.296 0.000 2.747039 0.000000 2.030 0 0.000
5000.00 1563.15 100.148771 1.0000000000000000 1.000000 274.371091 -1184716.600926 36.444680 -181.449982 2477.155245 149.657618 -7.346 0.000 2.747967 0.000000 2.050 0 0.000
5000.00 1558.15 100.148939 1.0000000000000000 1.000000 273.891979 -1185467.295493 36.432432 -181.519845 2477.224466 149.658479 -7.396 0.000 2.748895 0.000000 2.071 0 0.000
5000.00 1553.15 100.149113 1.0000000000000000 1.000000 273.411331 -1186218.081622 36.420188 -181.589878 2477.296069 149.659369 -7.447 0.000 2.749824 0.000000 2.091 0 0.000
5000.00 1548.15 100.149292 1.0000000000000000 1.000000 272.929140 -1186968.960991 36.407949 -181.660086 2477.370091 149.660290 -7.498 0.000 2.750753 0.000000 2.112 0 0.000
5000.00 1543.15 100.149478 1.0000000000000000 1.000000 272.445393 -1187719.935315 36.395714 -181.730474 2477.446568 149.661241 -7.549 0.000 2.751683 0.000000 2.132 0 0.000
5000.00 1538.15 100.148881 0.9696337481210852 0.973984 271.113945 -1189760.349314 36.239371 -178.516330 2446.112089 148.525544 -7.600 0.000 2.751195 3.225615 2.180 0 0.000
5000.00 1533.15 100.148539 0.9406040474347710 0.948962 269.814251 -1191749.946065 36.089070 -175.462930 2415.925117 147.439520 -7.652 0.000 2.750596 3.229503 2.228 0 0.000
5000.00 1528.15 100.148402 0.9126664991561678 0.924749 268.544970 -1193690.206990 35.944020 -172.531889 2386.453566 146.395713 -7.704 0.000 2.749829 3.233598 2.277 0 0.000
5000.00 1523.15 100.148450 0.8858108006326079 0.901354 267.307613 -1195578.785419 35.804298 -169.717561 2357.634975 145.394252 -7.757 0.000 2.748874 3.237818 2.327 0 0.000
5000.00 1518.15 100.148671 0.8599823465120656 0.878745 266.101437 -1197416.874722 35.669702 -167.011548 2329.396035 144.433295 -7.810 0.000 2.747718 3.242129 2.378 0 0.000
5000.00 1513.15 100.149052 0.8351170541437012 0.856884 264.924998 -1199206.761338 35.539958 -164.405324 2301.668325 143.510509 -7.863 0.000 2.746347 3.246511 2.431 0 0.000
5000.00 1508.15 100.148270 0.7760806383438463 0.799624 263.000053 -1202099.962748 35.353393 -156.224563 2225.873677 141.639023 -7.917 0.000 2.749372 3.165613 2.460 0 0.000
5000.00 1503.15 100.146854 0.7068838605517890 0.730929 260.884882 -1205259.150065 35.156726 -146.160368 2135.242138 139.521627 -7.970 0.000 2.754874 3.103144 2.474 0 0.000
5000.00 1498.15 100.145406 0.6431625690316963 0.666951 258.920980 -1208180.209228 34.977053 -136.747144 2051.622677 137.595508 -8.025 0.000 2.761053 3.067680 2.484 0 0.000
5000.00 1493.15 100.143999 0.5849837202996067 0.607963 257.101507 -1210876.183919 34.813177 -128.041457 1975.276485 135.854868 -8.079 0.000 2.767886 3.045222 2.488 0 0.000
5000.00 1488.15 100.142729 0.5313607302798175 0.553120 255.394510 -1213397.913668 34.662763 -119.916352 1904.705887 134.265156 -8.134 0.000 2.775405 3.029730 2.488 0 0.000
5000.00 1483.15 100.141582 0.4825691490112146 0.502862 253.804256 -1215739.880182 34.524553 -112.461752 1840.560926 132.827935 -8.190 0.000 2.783536 3.018992 2.482 0 0.000
5000.00 1478.15 100.140540 0.4379440601520142 0.456612 252.316345 -1217924.280003 34.396645 -105.594286 1781.930456 129.875929 -8.245 0.000 2.792320 3.011365 2.472 0 0.000
5000.00 1473.15 100.139592 0.3968593960967927 0.413802 250.915883 -1219973.899128 34.277455 -99.230506 1727.926046 128.843519 -8.302 0.000 2.801828 3.005879 2.457 0 0.000
5000.00 1468.15 100.138726 0.3588310280245937 0.373992 249.586983 -1221912.762535 34.165775 -93.306338 1677.854645 127.894007 -8.358 0.000 2.812152 3.001949 2.436 0 0.000
5000.00 1463.15 100.137927 0.3234780284036948 0.336834 248.320153 -1223755.232367 34.060683 -87.771585 1631.167048 127.015891 -8.415 0.000 2.823412 2.999196 2.409 0 0.000
5000.00 1458.15 100.137176 0.2904991108016605 0.302052 247.107852 -1225512.583677 33.961485 -82.586603 1587.428010 126.200042 -8.472 0.000 2.835774 2.997358 2.375 0 0.000
5000.00 1453.15 100.136445 0.2596608920711196 0.269432 245.944207 -1227193.415515 33.867694 -77.720759 1546.303193 125.439344 -8.530 0.000 2.849466 2.996241 2.332 0 0.000
5000.00 1448.15 100.135695 0.2307911690243307 0.238817 244.824846 -1228803.863022 33.779012 -73.151591 1507.554365 124.728470 -8.588 0.000 2.864813 2.995691 2.279 0 0.000
5000.00 1443.15 100.134872 0.2037773918057951 0.210105 243.746862 -1230347.622705 33.695342 -68.864805 1471.042676 124.063803 -8.646 0.000 2.882272 2.995578 2.213 0 0.000
5000.00 1438.15 100.133907 0.1785737365323081 0.183263 242.708948 -1231825.739796 33.616802 -64.856022 1436.741399 123.443471 -8.705 0.000 2.902476 2.995787 2.130 0 0.000
5000.00 1433.15 100.132686 0.1547882438624099 0.157922 241.703655 -1233247.276496 33.542073 -61.099512 1404.359177 122.852291 -8.765 0.000 2.926051 2.996395 2.033 0 0.000
5000.00 1428.15 100.131172 0.1327440690949965 0.134470 240.738066 -1234601.808559 33.471988 -57.661291 1374.022209 122.285062 -8.824 0.000 2.953092 2.997457 1.923 0 0.000
5000.00 1423.15 100.129464 0.1134940557989283 0.114054 239.833576 -1235861.000502 33.409690 -54.689140 1346.977304 121.779204 -8.885 0.000 2.982294 2.998914 1.800 0 0.000
5000.00 1418.15 100.127724 0.0974028233254069 0.097132 238.998866 -1237015.991793 33.355581 -52.262053 1323.470700 121.338007 -8.945 0.000 3.010190 3.000929 1.682 0 0.000
5000.00 1413.15 100.126064 0.0843148808176728 0.083546 238.231405 -1238073.036387 33.309002 -50.354404 1303.203376 120.956817 -9.006 0.000 3.033644 3.003454 1.583 0 0.000
5000.00 1408.15 100.124459 0.0736711357590647 0.072650 237.519353 -1239049.076946 33.268724 -48.857943 1285.569660 120.625730 -9.067 0.000 3.051851 3.006255 1.507 0 0.000
5000.00 1403.15 100.122834 0.0649066263435045 0.063789 236.850285 -1239960.816314 33.233616 -47.663364 1270.031783 120.335282 -9.129 0.000 3.065475 3.009102 1.450 0 0.000
5000.00 1398.15 100.120926 0.0506710462949290 0.049979 236.025062 -1241082.894416 33.195582 -45.876385 1238.716220 119.847369 -9.192 0.000 3.057879 3.013894 1.487 0 0.000
5000.00 1393.15 100.118791 0.0397427072296474 0.039332 235.289050 -1242072.393508 33.167256 -44.488932 1214.099991 119.462443 -9.254 0.000 3.050109 3.017313 1.520 0 0.000
5000.00 1388.15 100.116600 0.0316737072793318 0.031412 234.630719 -1242949.208990 33.145940 -43.444007 1195.650847 119.167971 -9.318 0.000 3.045666 3.019662 1.533 0 0.000
5000.00 1383.15 100.114438 0.0254921594606084 0.025298 234.023573 -1243752.339088 33.129088 -42.626817 1181.273286 118.932788 -9.381 0.000 3.045084 3.021349 1.523 0 0.000
5000.00 1378.15 100.112356 0.0206107626629156 0.020439 233.451464 -1244505.507912 33.115160 -41.968861 1169.683715 118.737908 -9.445 0.000 3.048630 3.022626 1.489 0 0.000
5000.00 1373.15 100.110394 0.0166664630040644 0.016491 232.904321 -1245223.606102 33.103183 -41.428560 1160.073999 118.571431 -9.510 0.000 3.056327 3.023654 1.429 0 0.000
5000.00 1368.15 100.108050 0.0127304802225650 0.012599 232.345003 -1245948.929306 33.092862 -40.914138 1150.272957 118.507148 -9.575 0.000 3.056700 3.024661 1.411 0 0.000
5000.00 1363.15 100.102989 0.0060404477350172 0.006250 231.705404 -1246733.349122 33.086304 -40.176266 1133.386681 118.243093 -9.640 0.000 2.923959 3.026150 2.226 0 0.000
5000.00 1358.15 100.098937 0.0022134762291011 0.002372 231.151915 -1247415.216581 33.081328 -39.654528 1124.251569 118.084668 -9.706 0.000 2.824036 3.026324 2.961 0 0.000
5000.00 1353.15 100.095858 0.0000000000000000 0.000000 230.646625 -1248046.140611 33.076314 -39.298154 1118.936810 117.978318 -9.773 0.000 0.000000 3.026210 2.987 0 0.000
5000.00 1348.15 100.095074 0.0000000000000000 0.000000 230.198989 -1248636.967904 33.069276 -39.293909 1117.216705 117.920194 -9.840 0.000 0.000000 3.026830 2.987 0 0.000
5000.00 1343.15 100.094287 0.0000000000000000 0.000000 229.749916 -1249227.461500 33.062235 -39.289640 1115.496378 117.861761 -9.907 0.000 0.000000 3.027451 2.987 0 0.000
5000.00 1338.15 100.093498 0.0000000000000000 0.000000 229.299397 -1249817.620127 33.055192 -39.285348 1113.775823 117.803017 -9.975 0.000 0.000000 3.028072 2.987 0 0.000
5000.00 1333.15 100.092707 0.0000000000000000 0.000000 228.847421 -1250407.442507 33.048147 -39.281033 1112.055036 117.743958 -10.044 0.000 0.000000 3.028693 2.987 0 0.000
5000.00 1328.15 100.091913 0.0000000000000000 0.000000 228.393981 -1250996.927351 33.041098 -39.276695 1110.334010 117.684581 -10.113 0.000 0.000000 3.029316 2.987 0 0.000
5000.00 1323.15 100.091117 0.0000000000000000 0.000000 227.939064 -1251586.073366 33.034047 -39.272333 1108.612740 117.624883 -10.183 0.000 0.000000 3.029938 2.987 0 0.000
5000.00 1318.15 100.090319 0.0000000000000000 0.000000 227.482662 -1252174.879246 33.026993 -39.267947 1106.891220 117.564862 -10.253 0.000 0.000000 3.030561 2.987 0 0.000
5000.00 1313.15 100.089519 0.0000000000000000 0.000000 227.024764 -1252763.343680 33.019935 -39.263538 1105.169446 117.504513 -10.323 0.000 0.000000 3.031185 2.987 0 0.000
5000.00 1308.15 100.088716 0.0000000000000000 0.000000 226.565262 -1253351.592204 33.012870 -39.296750 1113.158184 117.771582 -10.394 0.000 0.000000 3.031809 2.987 0 0.000
5000.00 1303.15 100.087911 0.0000000000000000 0.000000 226.103084 -1253941.011422 33.005757 -39.292384 1111.473362 117.711802 -10.466 0.000 0.000000 3.032438 2.987 0 0.000
5000.00 1298.15 100.087104 0.0000000000000000 0.000000 225.639370 -1254530.091205 32.998640 -39.288003 1109.789635 117.651730 -10.538 0.000 0.000000 3.033068 2.987 0 0.000
5000.00 1293.15 100.086295 0.0000000000000000 0.000000 225.174109 -1255118.830412 32.991519 -39.283607 1108.107153 117.591368 -10.611 0.000 0.000000 3.033698 2.987 0 0.000
5000.00 1288.15 100.085484 0.0000000000000000 0.000000 224.707289 -1255707.227913 32.984394 -39.279198 1106.426076 117.530718 -10.684 0.000 0.000000 3.034328 2.987 0 0.000
5000.00 1283.15 100.084670 0.0000000000000000 0.000000 224.238900 -1256295.282593 32.977265 -39.274775 1104.746573 117.469782 -10.758 0.000 0.000000 3.034960 2.987 0 0.000
5000.00 1278.15 100.083854 0.0000000000000000 0.000000 223.768930 -1256882.993347 32.970130 -39.270340 1103.068823 117.408562 -10.833 0.000 0.000000 3.035592 2.987 0 0.000
5000.00 1273.15 100.083036 0.0000000000000000 0.000000 223.297368 -1257470.359086 32.962991 -39.265894 1101.393020 117.347062 -10.908 0.000 0.000000 3.036224 2.987 0 0.000
5000.00 1268.15 100.082216 0.0000000000000000 0.000000 222.824200 -1258057.378732 32.955847 -39.261438 1099.719369 117.285283 -10.984 0.000 0.000000 3.036858 2.987 0 0.000
5000.00 1263.15 100.081393 0.0000000000000000 0.000000 222.349417 -1258644.051225 32.948697 -39.256973 1098.048089 117.223230 -11.060 0.000 0.000000 3.037492 2.987 0 0.000
5000.00 1258.15 100.080568 0.0000000000000000 0.000000 221.873004 -1259230.375519 32.941542 -39.252499 1096.379414 117.160906 -11.137 0.000 0.000000 3.038126 2.987 0 0.000
5000.00 1253.15 100.079741 0.0000000000000000 0.000000 221.394950 -1259816.350584 32.934380 -39.248020 1094.713598 117.098316 -11.214 0.000 0.000000 3.038762 2.987 0 0.000
5000.00 1248.15 100.078911 0.0000000000000000 0.000000 220.915242 -1260401.975409 32.927211 -39.243535 1093.050911 117.035464 -11.293 0.000 0.000000 3.039398 2.987 0 0.000
5000.00 1243.15 100.078079 0.0000000000000000 0.000000 220.433866 -1260987.248999 32.920035 -39.239046 1091.391644 116.972356 -11.371 0.000 0.000000 3.040036 2.987 0 0.000
5000.00 1238.15 100.077216 0.0000000000000000 0.000000 219.950390 -1261572.207089 32.912778 -39.234587 1089.738703 116.908985 -11.451 0.000 0.000000 3.040680 2.987 0 0.000
5000.00 1233.15 100.075188 0.0000000000000000 0.000000 219.447674 -1262158.453342 32.902413 -39.231472 1088.198045 116.844815 -11.531 0.000 0.000000 3.041576 2.987 0 0.000
5000.00 1228.15 100.073183 0.0000000000000000 0.000000 218.943405 -1262744.549997 32.892100 -39.228424 1086.661058 116.780442 -11.611 0.000 0.000000 3.042469 2.987 0 0.000
5000.00 1223.15 100.071204 0.0000000000000000 0.000000 218.437579 -1263330.497597 32.881842 -39.225448 1085.128077 116.715874 -11.693 0.000 0.000000 3.043358 2.987 0 0.000
5000.00 1218.15 100.069251 0.0000000000000000 0.000000 217.930189 -1263916.296541 32.871640 -39.222550 1083.599476 116.651121 -11.775 0.000 0.000000 3.044243 2.987 0 0.000
5000.00 1213.15 100.067324 0.0000000000000000 0.000000 217.421228 -1264501.947085 32.861497 -39.219733 1082.075665 116.586193 -11.857 0.000 0.000000 3.045124 2.987 0 0.000
5000.00 1208.15 100.065424 0.0000000000000000 0.000000 216.910690 -1265087.449348 32.851413 -39.217003 1080.557098 116.521102 -11.941 0.000 0.000000 3.046001 2.987 0 0.000
5000.00 1203.15 100.063552 0.0000000000000000 0.000000 216.398568 -1265672.803317 32.841392 -39.214365 1079.044278 116.455860 -12.025 0.000 0.000000 3.046873 2.987 0 0.000
5000.00 1198.15 100.061707 0.0000000000000000 0.000000 215.884855 -1266258.008857 32.831434 -39.211822 1077.537758 116.390484 -12.110 0.000 0.000000 3.047741 2.987 0 0.000
5000.00 1193.15 100.059890 0.0000000000000000 0.000000 215.369544 -1266843.065715 32.821541 -39.209381 1076.038153 116.324988 -12.195 0.000 0.000000 3.048604 2.987 0 0.000
5000.00 1188.15 100.058102 0.0000000000000000 0.000000 214.852625 -1267427.973536 32.811716 -39.207046 1074.546140 116.259391 -12.281 0.000 0.000000 3.049463 2.987 0 0.000
5000.00 1183.15 100.056342 0.0000000000000000 0.000000 214.334091 -1268012.731869 32.801958 -39.204822 1073.062471 116.193715 -12.368 0.000 0.000000 3.050316 2.987 0 0.000
5000.00 1178.15 100.054613 0.0000000000000000 0.000000 213.813933 -1268597.340185 32.792270 -39.202715 1071.587979 116.127982 -12.456 0.000 0.000000 3.051165 2.987 0 0.000
5000.00 1173.15 100.052912 0.0000000000000000 0.000000 213.292140 -1269181.797890 32.782654 -39.200730 1070.123587 116.062218 -12.544 0.000 0.000000 3.052008 2.987 0 0.000
5000.00 1168.15 100.051242 0.0000000000000000 0.000000 212.768704 -1269766.104345 32.773110 -39.198872 1068.670320 115.996453 -12.634 0.000 0.000000 3.052846 2.987 0 0.000
5000.00 1163.15 100.049601 0.0000000000000000 0.000000 212.243614 -1270350.258885 32.763639 -39.197147 1067.229319 115.930720 -12.724 0.000 0.000000 3.053678 2.987 0 0.000
5000.00 1158.15 100.047992 0.0000000000000000 0.000000 211.716858 -1270934.260843 32.754243 -39.195562 1065.801854 115.865055 -12.814 0.000 0.000000 3.054505 2.987 0 0.000
5000.00 1153.15 100.046475 0.0037134091751999 0.003892 211.118662 -1271610.567704 32.754930 -39.198064 1064.838750 116.016087 -12.906 0.000 2.914265 3.054942 -2.543 0 0.000
5000.00 1148.15 100.044923 0.0037111757191235 0.003891 210.587547 -1272195.341156 32.745704 -39.196632 1063.436771 115.951755 -12.998 0.000 2.914162 3.055758 -2.545 0 0.000
5000.00 1143.15 100.043402 0.0037089804677471 0.003890 210.054723 -1272779.965579 32.736556 -39.195363 1062.053192 115.887630 -13.091 0.000 2.914059 3.056569 -2.546 0 0.000
