Title: MORB_Gale2013-0

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.142974 1.0000000000000000 1.000000 275.702143 -1187109.482451 36.547055 -183.928302 2498.541200 149.639198 -7.247 0.000 2.740111 0.000000 2.039 0 0.000
5000.00 1568.15 100.143125 1.0000000000000000 1.000000 275.226110 -1187859.834459 36.534687 -184.012027 2498.603394 149.639972 -7.296 0.000 2.741042 0.000000 2.059 0 0.000
5000.00 1563.15 100.143281 1.0000000000000000 1.000000 274.748562 -1188610.271596 36.522323 -184.095907 2498.667817 149.640773 -7.346 0.000 2.741975 0.000000 2.080 0 0.000
5000.00 1558.15 100.143443 1.0000000000000000 1.000000 274.269490 -1189360.795416 36.509962 -184.179946 2498.734503 149.641602 -7.396 0.000 2.742907 0.000000 2.100 0 0.000
5000.00 1553.15 100.143610 1.0000000000000000 1.000000 273.788883 -1190111.407503 36.497606 -184.264148 2498.803484 149.642460 -7.447 0.000 2.743841 0.000000 2.121 0 0.000
5000.00 1548.15 100.143783 1.0000000000000000 1.000000 273.306732 -1190862.109476 36.485254 -184.348520 2498.874796 149.643347 -7.498 0.000 2.744774 0.000000 2.141 0 0.000
5000.00 1543.15 100.143962 1.0000000000000000 1.000000 272.823025 -1191612.902986 36.472905 -184.433065 2498.948472 149.644263 -7.549 0.000 2.745708 0.000000 2.162 0 0.000
5000.00 1538.15 100.144146 1.0000000000000000 1.000000 272.337754 -1192363.789721 36.460561 -184.517789 2499.024549 149.645209 -7.600 0.000 2.746643 0.000000 2.183 0 0.000
5000.00 1533.15 100.144009 0.9847787933733896 0.987017 271.426580 -1193759.948298 36.375936 -182.954602 2483.154398 149.075594 -7.652 0.000 2.746787 3.227522 2.218 0 0.000
5000.00 1528.15 100.143766 0.9562789474481794 0.962600 270.140036 -1195724.718372 36.227983 -179.966093 2453.176221 148.007656 -7.704 0.000 2.746114 3.231449 2.266 0 0.000
5000.00 1523.15 100.143736 0.9288049519901227 0.938935 268.880876 -1197645.135532 36.084892 -177.093954 2423.852672 146.979004 -7.757 0.000 2.745285 3.235594 2.315 0 0.000
5000.00 1518.15 100.143894 0.9023644015018683 0.916045 267.651629 -1199517.179096 35.946860 -174.333509 2395.124811 145.990590 -7.810 0.000 2.744281 3.239865 2.365 0 0.000
5000.00 1513.15 100.144148 0.8741697662602878 0.891135 266.390008 -1201433.719833 35.808719 -171.240283 2363.138292 144.962781 -7.863 0.000 2.743400 3.232456 2.414 0 0.000
5000.00 1508.15 100.142883 0.7971909300033310 0.816094 264.055963 -1204936.816623 35.587716 -160.184723 2262.827545 142.575383 -7.917 0.000 2.748794 3.103210 2.428 0 0.000
5000.00 1503.15 100.141438 0.7248795063134887 0.744615 261.869601 -1208202.655032 35.384189 -149.582716 2168.051216 140.366929 -7.970 0.000 2.755107 3.048825 2.436 0 0.000
5000.00 1498.15 100.139972 0.6580398325915655 0.677728 259.835493 -1211228.733025 35.198631 -139.607585 2080.114517 138.352346 -8.025 0.000 2.762350 3.018799 2.438 0 0.000
5000.00 1493.15 100.138633 0.5970004624861059 0.616000 257.947660 -1214028.203314 35.030114 -130.367455 1999.617404 136.531040 -8.079 0.000 2.770476 3.000080 2.434 0 0.000
5000.00 1488.15 100.137429 0.5420698653248581 0.559968 256.208215 -1216599.481183 34.876946 -121.972120 1927.326094 134.903340 -8.134 0.000 2.779393 2.987947 2.424 0 0.000
5000.00 1483.15 100.136348 0.4922118929222168 0.508723 254.591398 -1218982.117416 34.736434 -114.283565 1861.786792 133.435204 -8.190 0.000 2.789185 2.979631 2.408 0 0.000
